"FISCAL_YEAR","FISCAL_COUNT","SYSTEM_ID","SYSTEM_NAME","NCES School ID","NCES District ID","SCHOOL_ID","UNIQUESCHOOLID","SCHOOL_NAME","GRADE_RANGE","FAC_SCHTYPE","Street Address","ZIP","Locale Code*","Locale*","Locale","lon","lat","schoolgeom","Total Student Count","Hispanic","American Indian","Asian","Black","Pacific Islander","White","Two or More Races","Female","Male","COURSE_TAKER_CS","Hispanic_CS","American Indian_CS","Asian_CS","Black_CS","Pacific Islander_CS","White_CS","Two or More Races_CS","Female_CS","Male_CS","Student Teacher Ratio*","Free Lunch*","Reduced Lunch*","Type","DI_Asian","DI_Black","DI_Hispanic","DI_White","DI_Female","Classification","Has Extra Teacher","School classification","Total CS Teachers","Student-Teacher Ratio (CS)","SWD Total","URG","COURSE_TITLE","SUM_POP","Less than High School","CMPLTHS and Higher","CompButNoInternet","No Computer","White population_Weighted_Income","Black population_Weighted_Income","Asian population_Weighted_Income","Hispanic population_Weighted_Income","Total_Pop_Weighted_Avg_Income","White_Weighted_Avg_Distance","Black_Weighted_Avg_Distance","Asian_Weighted_Avg_Distance","Hispanic_Weighted_Avg_Distance","Total_Missing_BGs for income","Missing_Percentage"
2024,1,622,Carroll County,130084000324,1300840,5054,"6225054",Villa Rica High School,"09-12",H,"600 Rocky Branch Rd","30180","21",Suburb: Large,Suburb,-84.9450425,33.7272759,"0101000020AD10000020B589937B3C55C0A1D56E6017DD4040",1795.0,236.0,4.0,11.0,579.0,0.0,839.0,126.0,894.0,901.0,44.0,6.0,0.0,3.0,11.0,0.0,20.0,4.0,15.0,29.0,21.21,780.0,222.0,Regular,0.062,-0.073,0.005,-0.013,-0.157,In Person,true,In Person with extra teacher,2.0,897.5,1.0,0.454,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles",134828.0,7.1772925505088,57.2210520070015,3.47405583409974,2.39638650725369,39415.6068926704,33009.4073868883,24590.3523357086,20373.6949363709,31687.5640484614,9005.69109401353,10308.668418496,7743.67324524601,10191.8806587655,68.0,26.5625
2024,1,623,Catoosa County,130093003688,1300930,109,"6230109",Heritage High School,"09-12",H,"3960 Poplar Springs Rd","30736","41",Rural: Fringe,Rural,-85.193102,34.8958749,"0101000020AD100000B3B27DC85B4C55C055675A07AC724140",1263.0,63.0,0.0,26.0,22.0,1.0,1110.0,41.0,582.0,681.0,73.0,2.0,0.0,5.0,0.0,0.0,63.0,3.0,5.0,68.0,14.11,210.0,81.0,Regular,0.048,-0.017,-0.022,-0.016,-0.392,In Person,true,In Person with extra teacher,5.0,252.6,11.0,0.067,"Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity",10078.0,4.49493947211748,59.6150029767811,1.77614606072633,2.29212145266918,41601.9139918978,,,,40253.6979948525,2582.37009199171,2299.59327593511,2849.91316900376,2843.66724151122,8.0,66.6666666666667
2024,1,623,Catoosa County,130093000350,1300930,1052,"6231052",Lakeview-Fort Oglethorpe High School,"09-12",H,"1850 Battlefield Pkwy","30742","21",Suburb: Large,Suburb,-85.2352864,34.9469675,"0101000020AD100000634CB0EE0E4F55C0FC6F253B36794140",988.0,100.0,1.0,26.0,83.0,3.0,728.0,47.0,487.0,501.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,12.79,470.0,97.0,Regular,-0.026,-0.084,-0.101,0.263,-0.493,Both,true,Both with extra teacher,3.0,329.33,2.0,0.185,"Computer Science Principles, Introduction to Cybersecurity",27615.0,9.32102118413905,61.4847003440159,6.74271229404309,6.74995473474561,28861.6789750053,29620.7485779295,38257.6945812808,9836.0,26612.5875597116,2242.18182797326,1907.99909002394,1886.45441757226,3111.64439807541,27.0,44.2622950819672
2024,1,623,Catoosa County,130093000353,1300930,4052,"6234052",Ringgold High School,"09-12",H,"29 Tiger Trl","30736","21",Suburb: Large,Suburb,-85.1109778,34.9235165,"0101000020AD1000004065A1421A4755C07F68E6C935764140",1022.0,36.0,3.0,13.0,37.0,0.0,899.0,34.0,507.0,515.0,49.0,4.0,0.0,0.0,1.0,0.0,44.0,0.0,12.0,37.0,12.54,294.0,69.0,Regular,-0.013,-0.016,0.046,0.018,-0.251,Both,false,Both without extra teacher,2.0,511.0,6.0,0.071,"Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society, Introduction to Cybersecurity",15547.0,7.29401170643854,59.7414292146395,1.97465749019103,4.08438927124204,34767.1656592792,17067.1162790698,,30508.0,30836.5433311287,2106.16792974024,2498.83829982302,3039.907562437,2173.32884467407,18.0,58.0645161290323
2024,1,624,Charlton County,130099000358,1300990,287,"6240287",Charlton County High School,"09-12",H,"994 Indian Trl","31537","32",Town: Distant,Town,-82.0015404,30.8454919,"0101000020AD100000DBE7E73C198054C06C883B2872D83E40",446.0,16.0,2.0,3.0,128.0,0.0,261.0,36.0,196.0,250.0,25.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,8.0,17.0,15.27,221.0,52.0,Regular,-0.007,0.033,-0.036,0.095,-0.119,In Person,true,In Person with extra teacher,1.0,446.0,3.0,0.323,"Computer Science Principles, Programming, Games, Apps and Society",15893.0,11.14956270056,58.4471150821116,8.1985779903102,4.66872207890266,28649.5961273939,18688.8476504041,,6383.48606811146,21850.0927282607,5973.36959224261,3296.536427807,6720.98666993602,24261.062780591,13.0,36.1111111111111
2024,1,625,Savannah-Chatham County,130102000382,1301020,101,"6250101",Johnson High School,"09-12",H,"3012 Sunset Blvd","31404","21",Suburb: Large,Suburb,-81.0585016,32.0322234,"0101000020AD100000E0B07E7DBE4354C03D9578E51F044040",797.0,55.0,5.0,4.0,684.0,0.0,24.0,25.0,422.0,375.0,,,,,,,,,,,13.06,534.0,77.0,Regular,,,,,,No,true,No with extra teacher,1.0,797.0,,0.927,,7784.0,6.80883864337102,54.0724563206578,3.64850976361768,2.55652620760534,34387.0356411307,19073.2582037997,26900.0,12148.0,21400.2029374221,779.585789632208,796.18111250473,1418.62520257658,858.06074472395,6.0,27.2727272727273
2024,1,625,Savannah-Chatham County,130102004088,1301020,117,"6250117",New Hampstead High School,"09-12",H,"2451 Little Neck Rd","31302","41",Rural: Fringe,Rural,-81.3204454,32.0744425,"0101000020AD100000D5496C2D825454C05C77F35487094040",1487.0,310.0,1.0,46.0,791.0,3.0,235.0,101.0,669.0,818.0,62.0,16.0,0.0,1.0,36.0,0.0,6.0,3.0,10.0,52.0,18.39,675.0,160.0,Regular,-0.015,0.049,0.05,-0.061,-0.289,In Person,true,In Person with extra teacher,1.0,1487.0,5.0,0.74,"Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles",388.0,15.979381443299,78.8659793814433,26.8041237113402,0.0,41635.0,,,,40283.0,789.464993438171,,789.464993438171,,1.0,50.0
2024,1,625,Savannah-Chatham County,130102003941,1301020,210,"6250210",The School of Liberal Studies at Savannah High,"09-12",H,"400 Pennsylvania Ave","31404","12",City: Midsize,City,-81.0573534,32.0628581,"0101000020AD100000205498ADAB4354C0F4E4F5BB0B084040",639.0,32.0,0.0,0.0,564.0,1.0,26.0,16.0,319.0,320.0,10.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,9.0,12.15,562.0,47.0,Regular,0.0,-0.083,0.05,0.059,-0.399,In Person,false,In Person without extra teacher,1.0,639.0,1.0,0.933,"Game Design: Animation and Simulation, Computer Science Principles, Advanced Cybersecurity",7074.0,5.47073791348601,66.8363019508058,2.60107435679955,2.26180378852135,62582.9921116505,18083.9047923323,16000.0,38113.7307692308,33288.6130724587,1350.60558046458,1102.64139647673,1391.1798063705,662.816128708526,4.0,21.0526315789474
2024,1,625,Savannah-Chatham County,130102003978,1301020,411,"6250411",Islands High School,"09-12",H,"170 Whitemarsh Island Rd","31410","21",Suburb: Large,Suburb,-81.0072303,32.0369809,"0101000020AD10000094821376764054C0D00946CABB044040",814.0,63.0,1.0,36.0,144.0,2.0,517.0,51.0,370.0,444.0,12.0,1.0,0.0,1.0,2.0,0.0,5.0,3.0,5.0,7.0,15.56,183.0,69.0,Regular,0.039,-0.01,0.006,-0.218,-0.038,Both,true,Both with extra teacher,2.0,407.0,1.0,0.254,"Advanced Placement Computer Science Principles, Introduction to Cybersecurity",28319.0,1.76206786962816,75.7053568275716,2.1151876831809,1.46191602810834,57211.9422837648,34438.3593314763,38062.3220338983,53481.0,49924.4471596883,2974.56522142872,1467.09975365281,1909.85471674343,1843.68590728333,32.0,47.0588235294118
2024,1,625,Savannah-Chatham County,130102004196,1301020,513,"6250513",Savannah Early College High School,"09-12",H,"400 Pennsylvania Ave","31404","12",City: Midsize,City,-81.0573534,32.0628581,"0101000020AD100000205498ADAB4354C0F4E4F5BB0B084040",145.0,20.0,0.0,4.0,93.0,0.0,18.0,10.0,86.0,59.0,9.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,8.0,14.95,73.0,21.0,Regular,-0.028,-0.086,-0.138,0.32,-0.482,In Person,true,In Person with extra teacher,1.0,145.0,1.0,0.779,Computer Science Principles,4218.0,6.78046467520152,61.5220483641536,2.39449976292082,3.84068278805121,27361.5240506329,19261.4213783404,26697.0,,19680.6417787299,1055.27858344949,562.219679443005,1170.96079930379,1109.31426934381,5.0,41.6666666666667
2024,1,625,Savannah-Chatham County,130102000376,1301020,2052,"6252052",Beach High School,"09-12",H,"3001 Hopkins St","31405","12",City: Midsize,City,-81.1163322,32.0550422,"0101000020AD100000319E9CFC714754C03073709F0B074040",904.0,87.0,3.0,3.0,751.0,2.0,36.0,22.0,489.0,415.0,,,,,,,,,,,14.69,672.0,50.0,Regular,,,,,,No,false,No without extra teacher,,,,0.927,,12000.0,8.89166666666667,47.8916666666667,7.65833333333333,5.38333333333333,30388.4741896759,19546.5977071939,,24226.3127413127,12919.8016034333,1061.52352113307,924.392636905389,1010.367535223,969.032062201912,12.0,35.2941176470588
2024,1,625,Savannah-Chatham County,130102000413,1301020,3056,"6253056",Groves High School,"09-12",H,"201 ROMMEL AVE","31408","21",Suburb: Large,Suburb,-81.1569292,32.1072519,"0101000020AD1000006572C5200B4A54C08977256EBA0D4040",1064.0,264.0,1.0,11.0,672.0,1.0,70.0,45.0,474.0,590.0,50.0,11.0,0.0,2.0,31.0,0.0,3.0,3.0,20.0,30.0,14.92,617.0,92.0,Regular,0.03,-0.012,-0.028,-0.006,-0.045,In Person,true,In Person with extra teacher,2.0,532.0,6.0,0.88,"Advanced Placement Computer Science Principles, Computer Science Principles, Introduction to Cybersecurity",4605.0,3.38762214983713,58.0238870792617,7.33984799131379,0.998914223669924,31170.2744503412,18648.6426502534,,,19166.1545706587,801.275244197863,583.434353511434,,430.464064034942,5.0,35.7142857142857
2024,1,625,Savannah-Chatham County,130102000388,1301020,5060,"6255060",Jenkins High School,"09-12",H,"1800 E DeRenne Ave","31406","12",City: Midsize,City,-81.0844448,32.0221042,"0101000020AD1000004E94298B674554C0580D784FD4024040",1179.0,174.0,3.0,57.0,722.0,2.0,168.0,53.0,490.0,689.0,114.0,16.0,0.0,30.0,16.0,0.0,43.0,9.0,22.0,92.0,15.23,605.0,104.0,Regular,0.215,-0.472,-0.007,0.235,-0.223,In Person,true,In Person with extra teacher,3.0,393.0,1.0,0.76,"Advanced Placement, Computer Science A, Computer Science Principles, Programming, Games, Apps and Society",6980.0,7.89398280802292,62.4785100286533,8.76790830945559,7.89398280802292,38266.7036613272,20739.7887596899,9411.0,32816.0930232558,25736.0263854439,806.006159014405,831.244303668484,901.16423166255,989.369233314314,4.0,16.6666666666667
2024,1,626,Chattahoochee County,130105003525,1301050,206,"6260206",Chattahoochee County High School,"09-12",H,"360 Ga Highway 26","31805","42",Rural: Distant,Rural,-84.7551152,32.3122619,"0101000020AD100000992DB4CE533055C0B724AC32F8274040",458.0,85.0,1.0,3.0,133.0,7.0,197.0,32.0,232.0,226.0,21.0,3.0,0.0,0.0,8.0,0.0,7.0,3.0,9.0,12.0,16.87,106.0,70.0,Regular,-0.007,0.091,-0.043,-0.097,-0.078,In Person,true,In Person with extra teacher,2.0,229.0,2.0,0.476,Computer Science Principles,83777.0,8.47846067536436,55.9891139572914,7.05682944006111,5.32604414099335,31452.3370701348,23668.8018079559,29074.8455188679,25440.9216043756,21290.1579079974,18654.4218238794,21600.9944037175,20291.2534001654,20110.4237821611,40.0,21.2765957446809
2024,1,627,Chattooga County,130108000418,1301080,1050,"6271050",Chattooga High School,"09-12",H,"989 Highway 114","30747","32",Town: Distant,Town,-85.3581936,34.4656542,"0101000020AD100000BD68D9A4EC5655C05E1F8C8E9A3B4140",761.0,66.0,0.0,1.0,66.0,0.0,590.0,38.0,356.0,405.0,27.0,2.0,0.0,1.0,1.0,0.0,22.0,1.0,8.0,19.0,14.38,418.0,47.0,Regular,0.036,-0.05,-0.013,0.04,-0.172,In Person,false,In Person without extra teacher,1.0,761.0,1.0,0.173,Advanced Placement Computer Science Principles,51352.0,12.5954198473282,50.383626733136,6.35028820688581,5.96276678610375,30662.9724180292,20253.8540498743,24955.3497652582,19241.7839097744,23282.9838925785,7319.81551806876,10213.3770589895,18805.6500378886,20869.7247766435,29.0,26.605504587156
2024,1,628,Cherokee County,130111003308,1301110,106,"6280106",Creekview High School,"09-12",H,"1550 Owens Store Rd","30115","41",Rural: Fringe,Rural,-84.3363253,34.2363496,"0101000020AD10000050148D5A861555C01A3625B4401E4140",2125.0,235.0,2.0,21.0,76.0,1.0,1714.0,76.0,1023.0,1102.0,70.0,6.0,0.0,6.0,0.0,0.0,55.0,3.0,15.0,55.0,16.87,209.0,46.0,Regular,0.076,-0.036,-0.025,-0.021,-0.267,Both,true,Both with extra teacher,2.0,1062.5,5.0,0.146,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Introduction to Cybersecurity",13214.0,2.46708036930528,65.2489783562888,0.0,1.73301044346905,50811.491183045,74087.0727272727,,34840.3076923077,49322.0124161615,2115.08510441618,2163.63409345293,4331.299307688,2183.58435757517,8.0,42.1052631578947
2024,1,628,Cherokee County,130111004019,1301110,115,"6280115",River Ridge High School,"09-12",H,"400 Arnold Mill Road","30188","21",Suburb: Large,Suburb,-84.4808866,34.1158291,"0101000020AD1000006A0597D8C61E55C06A36EA7CD30E4140",1958.0,438.0,1.0,69.0,124.0,0.0,1233.0,93.0,945.0,1013.0,62.0,8.0,0.0,13.0,9.0,0.0,31.0,1.0,12.0,50.0,16.35,308.0,84.0,Regular,0.174,0.082,-0.095,-0.13,-0.289,Both,true,Both with extra teacher,2.0,979.0,3.0,0.287,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Web Development, Game Design: Animation and Simulation, Computer Science Principles",37307.0,3.62934569919854,67.8022891146434,1.42332538129574,1.78250730425925,48496.1541833362,36922.0174880763,53273.4764512596,38141.44546851,43538.5001781437,2533.46694556017,2774.36749333304,2333.58506895258,2535.84616380381,15.0,24.5901639344262
2024,1,628,Cherokee County,130111000425,1301110,176,"6280176",Etowah High School,"09-12",H,"6565 Putnam Ford Dr","30189","21",Suburb: Large,Suburb,-84.5638196,34.1162237,"0101000020AD10000001B6CD9E152455C093420F6BE00E4140",2451.0,615.0,2.0,65.0,293.0,1.0,1348.0,127.0,1168.0,1283.0,135.0,19.0,0.0,13.0,15.0,0.0,84.0,4.0,25.0,110.0,15.75,537.0,138.0,Regular,0.07,-0.008,-0.11,0.072,-0.291,Both,true,Both with extra teacher,3.0,817.0,12.0,0.37,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Game Design: Animation and Simulation, Computer Science Principles, Introduction to Cybersecurity",39312.0,3.72150997150997,62.7111314611315,1.56695156695157,2.26393976393976,49930.1024774775,35984.9967855056,22084.6506550218,34497.9940909986,40452.6744954061,2109.85613290409,2683.27539396374,2714.61611708723,2630.32199307659,17.0,23.943661971831
2024,1,628,Cherokee County,130111002100,1301110,191,"6280191",Sequoyah High School,"09-12",H,"4485 Hickory Rd","30115","41",Rural: Fringe,Rural,-84.4297129,34.171725,"0101000020AD100000D60A896A801B55C0EB73B515FB154140",2103.0,367.0,2.0,51.0,154.0,0.0,1435.0,94.0,1026.0,1077.0,74.0,9.0,0.0,5.0,6.0,0.0,49.0,5.0,13.0,61.0,16.1,300.0,87.0,Regular,0.043,0.008,-0.053,-0.02,-0.312,Both,true,Both with extra teacher,3.0,701.0,6.0,0.248,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles",27553.0,2.96156498384931,59.964432185243,2.54418756578231,0.551664065618989,53764.873795142,47070.4451219512,198886.129032258,42586.8664652568,51511.7279957336,2434.28260537591,2098.76412220982,2708.07102957638,2654.78037024246,16.0,41.025641025641
2024,1,628,Cherokee County,130111001428,1301110,197,"6280197",Woodstock High School,"09-12",H,"2010 Towne Lake Hills South Dr","30189","21",Suburb: Large,Suburb,-84.5411394,34.1009132,"0101000020AD100000EE642607A22255C00BDE46B9EA0C4140",2004.0,442.0,3.0,47.0,246.0,2.0,1129.0,135.0,994.0,1010.0,106.0,18.0,0.0,9.0,6.0,0.0,66.0,7.0,33.0,73.0,15.44,427.0,82.0,Regular,0.061,-0.066,-0.051,0.059,-0.185,In Person,true,In Person with extra teacher,4.0,501.0,4.0,0.343,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Web Development, Computer Science Principles",26307.0,5.17352795833809,59.3530239099859,1.29623294180256,0.889497092028738,48268.7410304994,40334.3517382413,47018.6468401487,25721.4427906977,39335.6302310586,1295.28247549516,2425.28192195391,1580.10811989488,663.60146809929,15.0,31.9148936170213
2024,1,628,Cherokee County,130111000432,1301110,5050,"6285050",Cherokee High School,"09-12",H,"930 Marietta Hwy","30114","41",Rural: Fringe,Rural,-84.5014605,34.2335972,"0101000020AD10000017EFC7ED172055C0F5375783E61D4140",3013.0,1044.0,3.0,29.0,247.0,0.0,1565.0,125.0,1407.0,1606.0,86.0,14.0,1.0,2.0,7.0,0.0,58.0,4.0,15.0,71.0,15.23,944.0,172.0,Regular,0.014,-0.001,-0.184,0.155,-0.293,In Person,true,In Person with extra teacher,4.0,753.25,2.0,0.428,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles",31487.0,11.1061708006479,49.8809032299044,5.164035951345,1.71499348937657,45265.0219380506,30394.2714748785,,17296.8817299206,30494.7107850154,2561.10388025371,2728.94954343002,3327.86546730175,1725.66328470949,9.0,20.9302325581395
2024,1,629,Clarke County,130117000453,1301170,102,"6290102",Cedar Shoals High School,"09-12",H,"1300 Cedar Shoals Dr","30605","12",City: Midsize,City,-83.330446,33.923443,"0101000020AD10000005C6FA0626D554C02D5C566133F64040",1537.0,526.0,2.0,10.0,730.0,2.0,205.0,62.0,759.0,778.0,44.0,12.0,0.0,3.0,19.0,0.0,9.0,1.0,10.0,34.0,14.4,1195.0,0.0,Regular,0.062,-0.043,-0.069,0.071,-0.267,Both,false,Both without extra teacher,1.0,1537.0,9.0,0.817,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles, Programming, Games, Apps and Society",10384.0,4.07357473035439,63.5015408320493,7.4826656394453,1.74306625577812,38486.2320720721,24893.4724576271,24632.1511627907,24294.9565217391,31810.7228432732,743.519584192557,619.883215337526,444.170550360317,1048.31991356911,6.0,22.2222222222222
2024,1,629,Clarke County,130117002831,1301170,104,"6290104",Classic City High School,"09-12",H,"440 Dearing Ext","30606","12",City: Midsize,City,-83.4004153,33.9505112,"0101000020AD1000005A947E67A0D954C0A93DDB59AAF94040",62.0,4.0,0.0,0.0,49.0,0.0,6.0,3.0,36.0,26.0,,,,,,,,,,,6.32,20.0,0.0,Regular,,,,,,No,false,No without extra teacher,,,,0.855,,7969.0,6.76370937382357,54.0845777387376,5.65943029238298,7.37859204417116,62987.9045410156,11788.6569413273,28778.9508196721,16452.8449612403,24656.8445549363,657.082635711533,436.386221691108,943.731595794431,819.485963874219,7.0,30.4347826086957
2024,1,629,Clarke County,130117000449,1301170,5556,"6295556",Clarke Central High School,"09-12",H,"350 S Milledge Ave","30605","12",City: Midsize,City,-83.389855,33.9513212,"0101000020AD100000A7CB6262F3D854C0E9FEA0E4C4F94040",1843.0,484.0,2.0,38.0,736.0,3.0,497.0,83.0,891.0,952.0,36.0,8.0,0.0,1.0,8.0,0.0,18.0,1.0,4.0,32.0,15.09,1521.0,0.0,Regular,0.007,-0.177,-0.04,0.23,-0.372,Both,true,Both with extra teacher,2.0,921.5,1.0,0.662,"Advanced Placement, Computer Science A, Computer Science Principles",12228.0,1.85639515865227,22.1540726202159,1.15309126594701,1.21851488387308,17525.5967594407,12304.8622871046,3282.26118626431,6989.26910828026,5877.95073652727,849.410995960179,917.511768174485,991.161202995122,855.901706641511,6.0,23.0769230769231
2024,1,631,Clayton County,130123002523,1301230,104,"6310104",Mundy's Mill High School,"09-12",H,"9652 Fayetteville Rd","30238","21",Suburb: Large,Suburb,-84.3839932,33.4913643,"0101000020AD100000BAF83658931855C002767F06E5BE4040",1618.0,257.0,5.0,23.0,1279.0,2.0,18.0,34.0,823.0,795.0,95.0,9.0,0.0,1.0,80.0,0.0,3.0,2.0,25.0,70.0,18.7,1475.0,0.0,Regular,-0.004,0.052,-0.064,0.02,-0.245,Both,true,Both with extra teacher,3.0,539.33,7.0,0.949,"Game Design: Animation and Simulation, Computer Science Principles, Programming, Games, Apps and Society",39429.0,7.4615130994953,53.4860128331938,8.11585381318319,2.37388724035608,32245.388850967,23949.6213900584,92167.7398373984,19939.8097910217,22340.0183275715,2877.05614036771,2392.73992816399,2278.40491821905,2351.78843620527,14.0,21.2121212121212
2024,1,631,Clayton County,130123003855,1301230,115,"6310115",Charles R. Drew High School,"09-12",H,"6237 Garden Walk Blvd","30274","21",Suburb: Large,Suburb,-84.3960265,33.5863716,"0101000020AD1000005B76887F581955C0CFA67E390ECB4040",1665.0,591.0,3.0,40.0,972.0,0.0,18.0,41.0,816.0,849.0,23.0,9.0,0.0,2.0,10.0,0.0,1.0,1.0,10.0,13.0,18.31,1496.0,0.0,Regular,0.063,-0.149,0.036,0.033,-0.055,Both,true,Both with extra teacher,3.0,555.0,2.0,0.939,"Advanced Placement Computer Science Principles, Computer Science Principles",22842.0,11.2424481218807,50.8799579721566,6.06776989755713,3.74310480693459,33113.6029900332,21697.7135993188,38623.6545454546,13501.1254152824,19086.7663196784,1446.04917103837,1260.04280429356,1119.20261960438,1957.27253850845,12.0,26.0869565217391
2024,1,631,Clayton County,130123002067,1301230,190,"6310190",Lovejoy High School,"09-12",H,"1587 McDonough Rd","30228","21",Suburb: Large,Suburb,-84.3380358,33.4446899,"0101000020AD1000002578E860A21555C047AE4099EBB84040",2030.0,262.0,7.0,18.0,1660.0,2.0,29.0,52.0,929.0,1101.0,28.0,3.0,0.0,0.0,22.0,0.0,2.0,1.0,12.0,16.0,21.53,1934.0,0.0,Regular,-0.009,-0.032,-0.022,0.057,-0.029,Both,true,Both with extra teacher,3.0,676.67,3.0,0.947,"Advanced Placement, Computer Science A, Advanced Placement Computer Science Principles, Computer Science Principles",36913.0,4.27491669601495,60.0222143960122,4.25595318722401,2.52214666919513,36670.5713517872,31287.2468282656,72743.1472081218,14469.9896907217,27539.7865579295,3411.98083189929,1880.69405390331,2266.84376962179,2757.39389235576,17.0,29.8245614035088
2024,1,631,Clayton County,130123002068,1301230,290,"6310290",Mount Zion High School,"09-12",H,"2535 Mount Zion Pkwy","30236","21",Suburb: Large,Suburb,-84.3098243,33.5545585,"0101000020AD10000064004D29D41355C0029CDEC5FBC64040",1174.0,319.0,1.0,28.0,779.0,0.0,16.0,31.0,577.0,597.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,17.62,1122.0,0.0,Regular,-0.024,-0.164,0.228,-0.014,0.009,In Person,true,In Person with extra teacher,2.0,587.0,1.0,0.935,Computer Science Principles,52030.0,7.37074764558908,54.6915241206996,8.86027291946954,2.33519123582549,46693.3887164506,30195.1311129579,25049.6001252871,26769.4604540461,25704.2434827612,2537.61430043224,2066.11145844463,2710.82821929344,2231.50696413027,26.0,24.0740740740741
